No.                      TimeTemperature°C
847              2020/4/5 8:23:49      21.3
848              2020/4/5 8:24:19      21.3
849              2020/4/5 8:24:49      21.3
850              2020/4/5 8:25:19      21.3
851              2020/4/5 8:25:49      21.3
852              2020/4/5 8:26:19      21.3
853              2020/4/5 8:26:49      21.3
854              2020/4/5 8:27:19      21.3
855              2020/4/5 8:27:49      21.3
856              2020/4/5 8:28:19      21.3
857              2020/4/5 8:28:49      21.3
858              2020/4/5 8:29:19      21.2
859              2020/4/5 8:29:49      21.2
860              2020/4/5 8:30:19      21.2
861              2020/4/5 8:30:49      21.2
862              2020/4/5 8:31:19      21.2
863              2020/4/5 8:31:49      21.2
864              2020/4/5 8:32:19      21.2
865              2020/4/5 8:32:49      21.2
866              2020/4/5 8:33:19      21.2
867              2020/4/5 8:33:49      21.2
868              2020/4/5 8:34:19      21.2
869              2020/4/5 8:34:49      21.2
870              2020/4/5 8:35:19      21.2
871              2020/4/5 8:35:49      21.2
872              2020/4/5 8:36:19      21.2
873              2020/4/5 8:36:49      21.2
874              2020/4/5 8:37:19      21.2
875              2020/4/5 8:37:49      21.2
876              2020/4/5 8:38:19      21.2
877              2020/4/5 8:38:49      21.2
878              2020/4/5 8:39:19      21.2
879              2020/4/5 8:39:49      21.2
880              2020/4/5 8:40:19      21.2
881              2020/4/5 8:40:49      21.2
882              2020/4/5 8:41:19      21.2
883              2020/4/5 8:41:49      21.2
884              2020/4/5 8:42:19      21.2
885              2020/4/5 8:42:49      21.2
886              2020/4/5 8:43:19      21.2
887              2020/4/5 8:43:49      21.2
888              2020/4/5 8:44:19      21.2
889              2020/4/5 8:44:49      21.2
890              2020/4/5 8:45:19      21.2
891              2020/4/5 8:45:49      21.2
892              2020/4/5 8:46:19      21.2
893              2020/4/5 8:46:49      21.2
894              2020/4/5 8:47:19      21.2
895              2020/4/5 8:47:49      21.2
896              2020/4/5 8:48:19      21.2
897              2020/4/5 8:48:49      21.2
898              2020/4/5 8:49:19      21.2
899              2020/4/5 8:49:49      21.2
900              2020/4/5 8:50:19      21.2
901              2020/4/5 8:50:49      21.2
902              2020/4/5 8:51:19      21.2
903              2020/4/5 8:51:49      21.2
904              2020/4/5 8:52:19      21.2
905              2020/4/5 8:52:49      21.2
906              2020/4/5 8:53:19      21.2
907              2020/4/5 8:53:49      21.2
908              2020/4/5 8:54:19      21.2
909              2020/4/5 8:54:49      21.2
910              2020/4/5 8:55:19      21.2
911              2020/4/5 8:55:49      21.2
912              2020/4/5 8:56:19      21.2
913              2020/4/5 8:56:49      21.2
914              2020/4/5 8:57:19      21.2
915              2020/4/5 8:57:49      21.2
916              2020/4/5 8:58:19      21.2
917              2020/4/5 8:58:49      21.2
918              2020/4/5 8:59:19      21.2
919              2020/4/5 8:59:49      21.2
920              2020/4/5 9:00:19      21.2
921              2020/4/5 9:00:49      21.2
922              2020/4/5 9:01:19      21.2
923              2020/4/5 9:01:49      21.2
924              2020/4/5 9:02:19      21.2
925              2020/4/5 9:02:49      21.2
926              2020/4/5 9:03:19      21.2
927              2020/4/5 9:03:49      21.2
928              2020/4/5 9:04:19      21.2
929              2020/4/5 9:04:49      21.2
930              2020/4/5 9:05:19      21.2
931              2020/4/5 9:05:49      21.2
932              2020/4/5 9:06:19      21.2
933              2020/4/5 9:06:49      21.2
934              2020/4/5 9:07:19      21.2
935              2020/4/5 9:07:49      21.2
936              2020/4/5 9:08:19      21.2
937              2020/4/5 9:08:49      21.2
938              2020/4/5 9:09:19      21.2
939              2020/4/5 9:09:49      21.2
940              2020/4/5 9:10:19      21.2
941              2020/4/5 9:10:49      21.2
942              2020/4/5 9:11:19      21.2
943              2020/4/5 9:11:49      21.2
944              2020/4/5 9:12:19      21.2
945              2020/4/5 9:12:49      21.2
946              2020/4/5 9:13:19      21.2
947              2020/4/5 9:13:49      21.2
948              2020/4/5 9:14:19      21.2
949              2020/4/5 9:14:49      21.2
950              2020/4/5 9:15:19      21.2
951              2020/4/5 9:15:49      21.2
952              2020/4/5 9:16:19      21.2
953              2020/4/5 9:16:49      21.2
954              2020/4/5 9:17:19      21.2
955              2020/4/5 9:17:49      21.2
956              2020/4/5 9:18:19      21.2
957              2020/4/5 9:18:49      21.2
958              2020/4/5 9:19:19      21.2
959              2020/4/5 9:19:49      21.2
960              2020/4/5 9:20:19      21.2
961              2020/4/5 9:20:49      21.2
962              2020/4/5 9:21:19      21.2
963              2020/4/5 9:21:49      21.2
964              2020/4/5 9:22:19      21.2
965              2020/4/5 9:22:49      21.2
966              2020/4/5 9:23:19      21.2
967              2020/4/5 9:23:49      21.2
968              2020/4/5 9:24:19      21.2
969              2020/4/5 9:24:49      21.2
970              2020/4/5 9:25:19      21.2
971              2020/4/5 9:25:49      21.1
972              2020/4/5 9:26:19      21.2
973              2020/4/5 9:26:49      21.2
974              2020/4/5 9:27:19      21.1
975              2020/4/5 9:27:49      21.1
976              2020/4/5 9:28:19      21.1
977              2020/4/5 9:28:49      21.1
978              2020/4/5 9:29:19      21.1
979              2020/4/5 9:29:49      21.1
980              2020/4/5 9:30:19      21.1
981              2020/4/5 9:30:49      21.1
982              2020/4/5 9:31:19      21.1
983              2020/4/5 9:31:49      21.1
984              2020/4/5 9:32:19      21.1
985              2020/4/5 9:32:49      21.1
986              2020/4/5 9:33:19      21.1
987              2020/4/5 9:33:49      21.1
988              2020/4/5 9:34:19      21.1
989              2020/4/5 9:34:49      21.1
990              2020/4/5 9:35:19      21.1
991              2020/4/5 9:35:49      21.1
992              2020/4/5 9:36:19      21.1
993              2020/4/5 9:36:49      21.1
994              2020/4/5 9:37:19      21.1
995              2020/4/5 9:37:49      21.1
996              2020/4/5 9:38:19      21.1
997              2020/4/5 9:38:49      21.1
998              2020/4/5 9:39:19      21.1
999              2020/4/5 9:39:49      21.1
1000              2020/4/5 9:40:19      21.1
1001              2020/4/5 9:40:49      21.1
1002              2020/4/5 9:41:19      21.1
1003              2020/4/5 9:41:49      21.1
1004              2020/4/5 9:42:19      21.1
1005              2020/4/5 9:42:49      21.1
1006              2020/4/5 9:43:19      21.1
1007              2020/4/5 9:43:49      21.1
1008              2020/4/5 9:44:19      21.1
1009              2020/4/5 9:44:49      21.1
1010              2020/4/5 9:45:19      21.1
1011              2020/4/5 9:45:49      21.1
1012              2020/4/5 9:46:19      21.1
1013              2020/4/5 9:46:49      21.1
1014              2020/4/5 9:47:19      21.1
1015              2020/4/5 9:47:49      21.1
1016              2020/4/5 9:48:19      21.1
1017              2020/4/5 9:48:49      21.1
1018              2020/4/5 9:49:19      21.1
1019              2020/4/5 9:49:49      21.1
1020              2020/4/5 9:50:19      21.1
1021              2020/4/5 9:50:49      21.1
1022              2020/4/5 9:51:19      21.1
1023              2020/4/5 9:51:49      21.1
1024              2020/4/5 9:52:19      21.1
1025              2020/4/5 9:52:49      21.1
1026              2020/4/5 9:53:19      21.1
1027              2020/4/5 9:53:49      21.1
1028              2020/4/5 9:54:19      21.1
1029              2020/4/5 9:54:49      21.1
1030              2020/4/5 9:55:19      21.1
1031              2020/4/5 9:55:49      21.1
1032              2020/4/5 9:56:19      21.1
1033              2020/4/5 9:56:49      21.1
1034              2020/4/5 9:57:19      21.1
1035              2020/4/5 9:57:49      21.1
1036              2020/4/5 9:58:19      21.1
1037              2020/4/5 9:58:49      21.1
1038              2020/4/5 9:59:19      21.1
1039              2020/4/5 9:59:49      21.1
1040             2020/4/5 10:00:19      21.1
1041             2020/4/5 10:00:49      21.1
1042             2020/4/5 10:01:19      21.1
1043             2020/4/5 10:01:49      21.1
1044             2020/4/5 10:02:19      21.1
1045             2020/4/5 10:02:49      21.1
1046             2020/4/5 10:03:19      21.1
1047             2020/4/5 10:03:49      21.1
1048             2020/4/5 10:04:19      21.1
1049             2020/4/5 10:04:49      21.1
1050             2020/4/5 10:05:19      21.1
1051             2020/4/5 10:05:49      21.1
1052             2020/4/5 10:06:19      21.1
1053             2020/4/5 10:06:49      21.1
1054             2020/4/5 10:07:19      21.1
1055             2020/4/5 10:07:49      21.1
1056             2020/4/5 10:08:19      21.1
1057             2020/4/5 10:08:49      21.1
1058             2020/4/5 10:09:19      21.1
1059             2020/4/5 10:09:49      21.1
1060             2020/4/5 10:10:19      21.1
1061             2020/4/5 10:10:49      21.1
1062             2020/4/5 10:11:19      21.1
1063             2020/4/5 10:11:49      21.1
1064             2020/4/5 10:12:19      21.1
1065             2020/4/5 10:12:49      21.1
1066             2020/4/5 10:13:19      21.1
1067             2020/4/5 10:13:49      21.1
1068             2020/4/5 10:14:19      21.1
1069             2020/4/5 10:14:49      21.1
1070             2020/4/5 10:15:19      21.1
1071             2020/4/5 10:15:49      21.1
1072             2020/4/5 10:16:19      21.1
1073             2020/4/5 10:16:49      21.1
1074             2020/4/5 10:17:19      21.1
1075             2020/4/5 10:17:49      21.1
1076             2020/4/5 10:18:19      21.1
1077             2020/4/5 10:18:49      21.1
1078             2020/4/5 10:19:19      21.1
1079             2020/4/5 10:19:49      21.1
1080             2020/4/5 10:20:19      21.1
1081             2020/4/5 10:20:49      21.1
1082             2020/4/5 10:21:19      21.1
1083             2020/4/5 10:21:49      21.1
1084             2020/4/5 10:22:19      21.1
1085             2020/4/5 10:22:49      21.1
1086             2020/4/5 10:23:19      21.1
1087             2020/4/5 10:23:49      21.1
1088             2020/4/5 10:24:19      21.1
1089             2020/4/5 10:24:49      21.1
1090             2020/4/5 10:25:19      21.1
1091             2020/4/5 10:25:49      21.1
1092             2020/4/5 10:26:19      21.1
1093             2020/4/5 10:26:49      21.1
1094             2020/4/5 10:27:19      21.1
1095             2020/4/5 10:27:49      21.1
1096             2020/4/5 10:28:19      21.1
1097             2020/4/5 10:28:49      21.1
1098             2020/4/5 10:29:19      21.1
1099             2020/4/5 10:29:49      21.1
1100             2020/4/5 10:30:19      21.1
1101             2020/4/5 10:30:49      21.1
1102             2020/4/5 10:31:19      21.1
1103             2020/4/5 10:31:49      21.1
1104             2020/4/5 10:32:19      21.1
1105             2020/4/5 10:32:49      21.1
1106             2020/4/5 10:33:19      21.1
1107             2020/4/5 10:33:49      21.1
1108             2020/4/5 10:34:19      21.1
1109             2020/4/5 10:34:49      21.1
1110             2020/4/5 10:35:19      21.1
1111             2020/4/5 10:35:49      21.1
1112             2020/4/5 10:36:19      21.1
1113             2020/4/5 10:36:49      21.1
1114             2020/4/5 10:37:19      21.1
1115             2020/4/5 10:37:49      21.1
1116             2020/4/5 10:38:19      21.1
1117             2020/4/5 10:38:49      21.1
1118             2020/4/5 10:39:19      21.1
1119             2020/4/5 10:39:49      21.1
1120             2020/4/5 10:40:19      21.1
1121             2020/4/5 10:40:49      21.1
1122             2020/4/5 10:41:19      21.1
1123             2020/4/5 10:41:49      21.1
1124             2020/4/5 10:42:19      21.1
1125             2020/4/5 10:42:49      21.1
1126             2020/4/5 10:43:19      21.1
1127             2020/4/5 10:43:49      21.1
1128             2020/4/5 10:44:19      21.1
1129             2020/4/5 10:44:49      21.1
1130             2020/4/5 10:45:19      21.1
1131             2020/4/5 10:45:49      21.1
1132             2020/4/5 10:46:19      21.1
1133             2020/4/5 10:46:49      21.1
1134             2020/4/5 10:47:19      21.1
1135             2020/4/5 10:47:49      21.1
1136             2020/4/5 10:48:19      21.1
1137             2020/4/5 10:48:49      21.1
1138             2020/4/5 10:49:19      21.1
1139             2020/4/5 10:49:49      21.1
1140             2020/4/5 10:50:19      21.1
1141             2020/4/5 10:50:49      21.1
1142             2020/4/5 10:51:19      21.1
1143             2020/4/5 10:51:49      21.1
1144             2020/4/5 10:52:19      21.1
1145             2020/4/5 10:52:49      21.1
1146             2020/4/5 10:53:19      21.1
1147             2020/4/5 10:53:49      21.1
1148             2020/4/5 10:54:19      21.1
1149             2020/4/5 10:54:49      21.1
1150             2020/4/5 10:55:19      21.1
1151             2020/4/5 10:55:49      21.1
1152             2020/4/5 10:56:19      21.1
1153             2020/4/5 10:56:49      21.1
1154             2020/4/5 10:57:19      21.1
1155             2020/4/5 10:57:49      21.1
1156             2020/4/5 10:58:19      21.1
1157             2020/4/5 10:58:49      21.1
1158             2020/4/5 10:59:19      21.1
1159             2020/4/5 10:59:49      21.1
1160             2020/4/5 11:00:19      21.1
1161             2020/4/5 11:00:49      21.1
1162             2020/4/5 11:01:19      21.1
1163             2020/4/5 11:01:49      21.1
1164             2020/4/5 11:02:19      21.1
1165             2020/4/5 11:02:49      21.1
1166             2020/4/5 11:03:19      21.1
1167             2020/4/5 11:03:49      21.1
1168             2020/4/5 11:04:19      21.1
1169             2020/4/5 11:04:49      21.1
1170             2020/4/5 11:05:19      21.1
1171             2020/4/5 11:05:49      21.1
1172             2020/4/5 11:06:19      21.1
1173             2020/4/5 11:06:49      21.1
1174             2020/4/5 11:07:19      21.1
1175             2020/4/5 11:07:49      21.1
1176             2020/4/5 11:08:19      21.1
1177             2020/4/5 11:08:49      21.1
1178             2020/4/5 11:09:19      21.1
1179             2020/4/5 11:09:49      21.1
1180             2020/4/5 11:10:19      21.1
1181             2020/4/5 11:10:49      21.1
1182             2020/4/5 11:11:19      21.1
1183             2020/4/5 11:11:49      21.1
1184             2020/4/5 11:12:19      21.1
1185             2020/4/5 11:12:49      21.1
1186             2020/4/5 11:13:19      21.1
1187             2020/4/5 11:13:49      21.1
1188             2020/4/5 11:14:19      21.1
1189             2020/4/5 11:14:49      21.1
1190             2020/4/5 11:15:19      21.1
1191             2020/4/5 11:15:49      21.1
1192             2020/4/5 11:16:19      21.1
1193             2020/4/5 11:16:49      21.1
1194             2020/4/5 11:17:19      21.1
1195             2020/4/5 11:17:49      21.1
1196             2020/4/5 11:18:19      21.1
1197             2020/4/5 11:18:49      21.1
1198             2020/4/5 11:19:19      21.1
1199             2020/4/5 11:19:49      21.1
1200             2020/4/5 11:20:19      21.1
1201             2020/4/5 11:20:49      21.1
1202             2020/4/5 11:21:19      21.1
1203             2020/4/5 11:21:49      21.1
1204             2020/4/5 11:22:19      21.1
1205             2020/4/5 11:22:49      21.1
1206             2020/4/5 11:23:19      21.1
1207             2020/4/5 11:23:49      21.1
1208             2020/4/5 11:24:19      21.1
1209             2020/4/5 11:24:49      21.1
1210             2020/4/5 11:25:19      21.1
1211             2020/4/5 11:25:49      21.1
1212             2020/4/5 11:26:19      21.1
1213             2020/4/5 11:26:49      21.1
1214             2020/4/5 11:27:19      21.1
1215             2020/4/5 11:27:49      21.1
1216             2020/4/5 11:28:19      21.1
1217             2020/4/5 11:28:49      21.1
1218             2020/4/5 11:29:19      21.1
1219             2020/4/5 11:29:49      21.1
1220             2020/4/5 11:30:19      21.1
1221             2020/4/5 11:30:49      21.1
1222             2020/4/5 11:31:19      21.1
1223             2020/4/5 11:31:49      21.1
1224             2020/4/5 11:32:19      21.1
1225             2020/4/5 11:32:49      21.1
1226             2020/4/5 11:33:19      21.1
1227             2020/4/5 11:33:49      21.1
1228             2020/4/5 11:34:19      21.1
1229             2020/4/5 11:34:49      21.1
1230             2020/4/5 11:35:19      21.1
1231             2020/4/5 11:35:49      21.1
1232             2020/4/5 11:36:19      21.1
1233             2020/4/5 11:36:49      21.1
1234             2020/4/5 11:37:19      21.1
1235             2020/4/5 11:37:49      21.1
1236             2020/4/5 11:38:19      21.1
1237             2020/4/5 11:38:49      21.1
1238             2020/4/5 11:39:19      21.1
1239             2020/4/5 11:39:49      21.1
1240             2020/4/5 11:40:19      21.1
1241             2020/4/5 11:40:49      21.1
1242             2020/4/5 11:41:19      21.1
1243             2020/4/5 11:41:49      21.1
1244             2020/4/5 11:42:19      21.1
1245             2020/4/5 11:42:49      21.1
1246             2020/4/5 11:43:19      21.1
1247             2020/4/5 11:43:49      21.1
1248             2020/4/5 11:44:19      21.1
1249             2020/4/5 11:44:49      21.1
1250             2020/4/5 11:45:19      21.1
1251             2020/4/5 11:45:49      21.1
1252             2020/4/5 11:46:19      21.1
1253             2020/4/5 11:46:49      21.1
1254             2020/4/5 11:47:19      21.1
1255             2020/4/5 11:47:49      21.1
1256             2020/4/5 11:48:19      21.1
1257             2020/4/5 11:48:49      21.1
1258             2020/4/5 11:49:19      21.1
1259             2020/4/5 11:49:49      21.1
1260             2020/4/5 11:50:19      21.1
1261             2020/4/5 11:50:49      21.1
1262             2020/4/5 11:51:19      21.1
1263             2020/4/5 11:51:49      21.1
1264             2020/4/5 11:52:19      21.1
1265             2020/4/5 11:52:49      21.1
1266             2020/4/5 11:53:19      21.1
1267             2020/4/5 11:53:49      21.1
1268             2020/4/5 11:54:19      21.1
1269             2020/4/5 11:54:49      21.1
1270             2020/4/5 11:55:19      21.1
1271             2020/4/5 11:55:49      21.1
1272             2020/4/5 11:56:19      21.1
1273             2020/4/5 11:56:49      21.1
1274             2020/4/5 11:57:19      21.1
1275             2020/4/5 11:57:49      21.1
1276             2020/4/5 11:58:19      21.1
1277             2020/4/5 11:58:49      21.1
1278             2020/4/5 11:59:19      21.1
1279             2020/4/5 11:59:49      21.1
1280             2020/4/5 12:00:19      21.1
1281             2020/4/5 12:00:49      21.1
1282             2020/4/5 12:01:19      21.1
1283             2020/4/5 12:01:49      21.1
1284             2020/4/5 12:02:19      21.1
1285             2020/4/5 12:02:49      21.1
1286             2020/4/5 12:03:19      21.1
1287             2020/4/5 12:03:49      21.1
1288             2020/4/5 12:04:19      21.1
1289             2020/4/5 12:04:49      21.1
1290             2020/4/5 12:05:19      21.1
1291             2020/4/5 12:05:49      21.1
1292             2020/4/5 12:06:19      21.1
1293             2020/4/5 12:06:49      21.1
1294             2020/4/5 12:07:19      21.1
1295             2020/4/5 12:07:49      21.1
1296             2020/4/5 12:08:19      21.1
1297             2020/4/5 12:08:49      21.1
1298             2020/4/5 12:09:19      21.1
1299             2020/4/5 12:09:49      21.1
1300             2020/4/5 12:10:19      21.1
1301             2020/4/5 12:10:49      21.1
1302             2020/4/5 12:11:19      21.1
1303             2020/4/5 12:11:49      21.1
1304             2020/4/5 12:12:19      21.1
1305             2020/4/5 12:12:49      21.1
1306             2020/4/5 12:13:19      21.1
1307             2020/4/5 12:13:49      21.1
1308             2020/4/5 12:14:19      21.1
1309             2020/4/5 12:14:49      21.1
1310             2020/4/5 12:15:19      21.1
1311             2020/4/5 12:15:49      21.1
1312             2020/4/5 12:16:19      21.1
1313             2020/4/5 12:16:49      21.1
1314             2020/4/5 12:17:19      21.1
1315             2020/4/5 12:17:49      21.1
1316             2020/4/5 12:18:19      21.1
1317             2020/4/5 12:18:49      21.1
1318             2020/4/5 12:19:19      21.1
1319             2020/4/5 12:19:49      21.1
1320             2020/4/5 12:20:19      21.1
1321             2020/4/5 12:20:49      21.1
1322             2020/4/5 12:21:19      21.1
1323             2020/4/5 12:21:49      21.1
1324             2020/4/5 12:22:19      21.1
1325             2020/4/5 12:22:49      21.1
1326             2020/4/5 12:23:19      21.1
1327             2020/4/5 12:23:49      21.1
1328             2020/4/5 12:24:19      21.1
1329             2020/4/5 12:24:49      21.1
1330             2020/4/5 12:25:19      21.1
1331             2020/4/5 12:25:49      21.1
1332             2020/4/5 12:26:19      21.1
1333             2020/4/5 12:26:49      21.1
1334             2020/4/5 12:27:19      21.1
1335             2020/4/5 12:27:49      21.1
1336             2020/4/5 12:28:19      21.1
1337             2020/4/5 12:28:49      21.1
1338             2020/4/5 12:29:19      21.1
1339             2020/4/5 12:29:49      21.1
1340             2020/4/5 12:30:19      21.1
1341             2020/4/5 12:30:49      21.1
1342             2020/4/5 12:31:19      21.1
1343             2020/4/5 12:31:49      21.1
1344             2020/4/5 12:32:19      21.1
1345             2020/4/5 12:32:49      21.1
1346             2020/4/5 12:33:19      21.1
1347             2020/4/5 12:33:49      21.1
1348             2020/4/5 12:34:19      21.1
1349             2020/4/5 12:34:49      21.1
1350             2020/4/5 12:35:19      21.1
1351             2020/4/5 12:35:49      21.1
1352             2020/4/5 12:36:19      21.1
1353             2020/4/5 12:36:49      21.1
1354             2020/4/5 12:37:19      21.1
1355             2020/4/5 12:37:49      21.1
1356             2020/4/5 12:38:19      21.1
1357             2020/4/5 12:38:49      21.1
1358             2020/4/5 12:39:19      21.1
1359             2020/4/5 12:39:49      21.1
1360             2020/4/5 12:40:19      21.1
1361             2020/4/5 12:40:49      21.1
1362             2020/4/5 12:41:19      21.1
1363             2020/4/5 12:41:49      21.1
1364             2020/4/5 12:42:19      21.1
1365             2020/4/5 12:42:49      21.1
1366             2020/4/5 12:43:19      21.1
1367             2020/4/5 12:43:49      21.1
1368             2020/4/5 12:44:19      21.1
1369             2020/4/5 12:44:49      21.1
1370             2020/4/5 12:45:19      21.1
1371             2020/4/5 12:45:49      21.1
1372             2020/4/5 12:46:19      21.1
1373             2020/4/5 12:46:49      21.1
1374             2020/4/5 12:47:19      21.1
1375             2020/4/5 12:47:49      21.1
1376             2020/4/5 12:48:19      21.1
1377             2020/4/5 12:48:49      21.1
1378             2020/4/5 12:49:19      21.1
1379             2020/4/5 12:49:49      21.1
1380             2020/4/5 12:50:19      21.1
1381             2020/4/5 12:50:49      21.1
1382             2020/4/5 12:51:19      21.1
1383             2020/4/5 12:51:49      21.1
1384             2020/4/5 12:52:19      21.1
1385             2020/4/5 12:52:49      21.1
1386             2020/4/5 12:53:19      21.1
1387             2020/4/5 12:53:49      21.1
1388             2020/4/5 12:54:19      21.1
1389             2020/4/5 12:54:49      21.1
1390             2020/4/5 12:55:19      21.1
1391             2020/4/5 12:55:49      21.1
1392             2020/4/5 12:56:19      21.1
1393             2020/4/5 12:56:49      21.1
1394             2020/4/5 12:57:19      21.1
1395             2020/4/5 12:57:49      21.1
1396             2020/4/5 12:58:19      21.1
1397             2020/4/5 12:58:49      21.1
1398             2020/4/5 12:59:19      21.1
1399             2020/4/5 12:59:49      21.1
1400             2020/4/5 13:00:19      21.1
1401             2020/4/5 13:00:49      21.1
1402             2020/4/5 13:01:19      21.1
1403             2020/4/5 13:01:49      21.2
1404             2020/4/5 13:02:19      21.2
1405             2020/4/5 13:02:49      21.2
1406             2020/4/5 13:03:19      21.2
1407             2020/4/5 13:03:49      21.2
1408             2020/4/5 13:04:19      21.2
1409             2020/4/5 13:04:49      21.2
1410             2020/4/5 13:05:19      21.2
1411             2020/4/5 13:05:49      21.2
1412             2020/4/5 13:06:19      21.2
1413             2020/4/5 13:06:49      21.2
1414             2020/4/5 13:07:19      21.2
1415             2020/4/5 13:07:49      21.2
1416             2020/4/5 13:08:19      21.2
1417             2020/4/5 13:08:49      21.2
1418             2020/4/5 13:09:19      21.2
1419             2020/4/5 13:09:49      21.2
1420             2020/4/5 13:10:19      21.2
1421             2020/4/5 13:10:49      21.2
1422             2020/4/5 13:11:19      21.2
1423             2020/4/5 13:11:49      21.2
1424             2020/4/5 13:12:19      21.2
1425             2020/4/5 13:12:49      21.2
1426             2020/4/5 13:13:19      21.2
1427             2020/4/5 13:13:49      21.2
1428             2020/4/5 13:14:19      21.2
1429             2020/4/5 13:14:49      21.2
1430             2020/4/5 13:15:19      21.2
1431             2020/4/5 13:15:49      21.2
1432             2020/4/5 13:16:19      21.2
1433             2020/4/5 13:16:49      21.2
1434             2020/4/5 13:17:19      21.2
1435             2020/4/5 13:17:49      21.2
1436             2020/4/5 13:18:19      21.2
1437             2020/4/5 13:18:49      21.2
1438             2020/4/5 13:19:19      21.2
1439             2020/4/5 13:19:49      21.2
1440             2020/4/5 13:20:19      21.2
1441             2020/4/5 13:20:49      21.2
1442             2020/4/5 13:21:19      21.2
1443             2020/4/5 13:21:49      21.2
1444             2020/4/5 13:22:19      21.2
1445             2020/4/5 13:22:49      21.2
1446             2020/4/5 13:23:19      21.2
1447             2020/4/5 13:23:49      21.2
1448             2020/4/5 13:24:19      21.2
1449             2020/4/5 13:24:49      21.2
1450             2020/4/5 13:25:19      21.2
1451             2020/4/5 13:25:49      21.2
1452             2020/4/5 13:26:19      21.2
1453             2020/4/5 13:26:49      21.2
1454             2020/4/5 13:27:19      21.2
1455             2020/4/5 13:27:49      21.2
1456             2020/4/5 13:28:19      21.2
1457             2020/4/5 13:28:49      21.2
1458             2020/4/5 13:29:19      21.2
1459             2020/4/5 13:29:49      21.2
1460             2020/4/5 13:30:19      21.2
1461             2020/4/5 13:30:49      21.2
1462             2020/4/5 13:31:19      21.3
1463             2020/4/5 13:31:49      21.3
1464             2020/4/5 13:32:19      21.3
1465             2020/4/5 13:32:49      21.3
1466             2020/4/5 13:33:19      21.4
1467             2020/4/5 13:33:49      21.4
1468             2020/4/5 13:34:19      21.4
1469             2020/4/5 13:34:49      21.5
1470             2020/4/5 13:35:19      21.5
1471             2020/4/5 13:35:49      21.5
1472             2020/4/5 13:36:19      21.5
1473             2020/4/5 13:36:49      21.5
1474             2020/4/5 13:37:19      21.5
1475             2020/4/5 13:37:49      21.6
1476             2020/4/5 13:38:19      21.6
1477             2020/4/5 13:38:49      21.6
1478             2020/4/5 13:39:19      21.7
1479             2020/4/5 13:39:49      21.7
1480             2020/4/5 13:40:19      21.8
1481             2020/4/5 13:40:49      21.8
1482             2020/4/5 13:41:19      21.9
1483             2020/4/5 13:41:49        22
1484             2020/4/5 13:42:19        22
1485             2020/4/5 13:42:49        22
1486             2020/4/5 13:43:19        22
1487             2020/4/5 13:43:49        22
1488             2020/4/5 13:44:19        22
1489             2020/4/5 13:44:49        22
1490             2020/4/5 13:45:19        22
1491             2020/4/5 13:45:49        22
1492             2020/4/5 13:46:19        22
1493             2020/4/5 13:46:49        22
1494             2020/4/5 13:47:19        22
1495             2020/4/5 13:47:49        22
1496             2020/4/5 13:48:19        22
1497             2020/4/5 13:48:49        22
1498             2020/4/5 13:49:19        22
1499             2020/4/5 13:49:49      22.1
1500             2020/4/5 13:50:19      22.1
1501             2020/4/5 13:50:49      22.1
1502             2020/4/5 13:51:19      22.1
1503             2020/4/5 13:51:49      22.1
1504             2020/4/5 13:52:19      22.1
1505             2020/4/5 13:52:49      22.1
1506             2020/4/5 13:53:19      22.1
1507             2020/4/5 13:53:49      22.1
1508             2020/4/5 13:54:19      22.1
1509             2020/4/5 13:54:49      22.1
1510             2020/4/5 13:55:19      22.1
1511             2020/4/5 13:55:49      22.1
1512             2020/4/5 13:56:19      22.1
1513             2020/4/5 13:56:49      22.2
1514             2020/4/5 13:57:19      22.2
1515             2020/4/5 13:57:49      22.2
1516             2020/4/5 13:58:19      22.2
1517             2020/4/5 13:58:49      22.2
1518             2020/4/5 13:59:19      22.2
1519             2020/4/5 13:59:49      22.2
1520             2020/4/5 14:00:19      22.2
1521             2020/4/5 14:00:49      22.2
1522             2020/4/5 14:01:19      22.2
1523             2020/4/5 14:01:49      22.2
1524             2020/4/5 14:02:19      22.2
1525             2020/4/5 14:02:49      22.2
1526             2020/4/5 14:03:19      22.3
1527             2020/4/5 14:03:49      22.3
1528             2020/4/5 14:04:19      22.3
1529             2020/4/5 14:04:49      22.3
1530             2020/4/5 14:05:19      22.3
1531             2020/4/5 14:05:49      22.3
1532             2020/4/5 14:06:19      22.3
1533             2020/4/5 14:06:49      22.4
1534             2020/4/5 14:07:19      22.4
1535             2020/4/5 14:07:49      22.4
1536             2020/4/5 14:08:19      22.4
1537             2020/4/5 14:08:49      22.4
1538             2020/4/5 14:09:19      22.4
1539             2020/4/5 14:09:49      22.4
1540             2020/4/5 14:10:19      22.4
1541             2020/4/5 14:10:49      22.5
1542             2020/4/5 14:11:19      22.5
1543             2020/4/5 14:11:49      22.5
1544             2020/4/5 14:12:19      22.5
1545             2020/4/5 14:12:49      22.5
1546             2020/4/5 14:13:19      22.5
1547             2020/4/5 14:13:49      22.5
1548             2020/4/5 14:14:19      22.5
1549             2020/4/5 14:14:49      22.5
1550             2020/4/5 14:15:19      22.5
1551             2020/4/5 14:15:49      22.5
1552             2020/4/5 14:16:19      22.5
1553             2020/4/5 14:16:49      22.6
1554             2020/4/5 14:17:19      22.6
